,drugbank_id,name,pubchem_substance_id,drug_groups,prediction_class_dl_model_fp_prediction,prediction_class_dl_model_fp_prediction_proba,prediction_class_mlp_fp_prediction,prediction_class_mlp_fp_prediction_proba,prediction_class_xgb_fp_prediction,prediction_class_xgb_fp_prediction_proba,prediction_class_rfc_fp_prediction,prediction_class_rfc_fp_prediction_proba,prediction_class_svm_fp_prediction,prediction_class_svm_fp_prediction_proba,first_seg,gpcr_binding_encoded
22766218,DB05824,CNS-5161,175427040.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
22794686,DB06077,Lumateperone,310264860.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
22851622,DB06150,Sulfadimethoxine,99443234.0,approved; vet_approved,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
22922792,DB06480,Prucalopride,310264873.0,approved,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
22937026,DB06554,Gaboxadol,175427072.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
22965494,DB06684,Vilazodone,175427083.0,approved,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
22979728,DB06694,Xylometazoline,99443248.0,approved; investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23164770,DB06815,Pyrithione,347827800.0,approved,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23207472,DB06842,(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one,99443313.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23307110,DB06923,2-(3-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,99443394.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23606024,DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",99443600.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23677194,DB07176,5-aminonaphthalene-1-sulfonic acid,99443647.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23719896,DB07216,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",99443687.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23819534,DB07243,"(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE",99443714.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23848002,DB07259,1-(4-thiophen-2-ylphenyl)methanamine,99443730.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
23904938,DB07330,trans-4-(7-carbamoyl-1H-benzimidazol-2-yl)-1-propylpiperidinium,99443801.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24018810,DB07412,1-biphenyl-2-ylmethanamine,99443883.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24061512,DB07431,"(3R)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5H-[1]benzothieno[3,2-e][1,4]diazepin-5-one",99443902.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24075746,DB07435,"1,2,3-TRIHYDROXY-1,2,3,4-TETRAHYDROBENZO[A]PYRENE",99443906.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24089980,DB07444,"6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE",99443915.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24104214,DB07457,"3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2,5-DIONE",99443928.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24132682,DB07508,4-(5-BENZENESULFONYLAMINO-1-METHYL-1H-BENZOIMIDAZOL-2-YLMETHYL)-BENZAMIDINE,99443979.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24189618,DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",99444045.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24317724,DB07684,5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID,99444155.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24403128,DB07739,"(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE",99444210.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24445830,DB07773,5-FLUOROINDOLE PROPANOL PHOSPHATE,99444244.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24573936,DB07856,6-{4-[4-(4-CHLOROPHENYL)PIPERIDIN-4-YL]PHENYL}-9H-PURINE,99444327.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24702042,DB07955,(2-BROMOETHYL)(2-'FORMYL-4'-AMINOPHENYL) ACETATE,99444426.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24730510,DB07992,3-SULFOOXY-1H-INDOLE,99444463.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24758978,DB07996,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,99444467.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24773212,DB07997,N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE,99444468.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24787446,DB08017,3-METHOXY-6-[4-(3-METHYLPHENYL)-1-PIPERAZINYL]PYRIDAZINE,99444488.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24815914,DB08026,"2-{4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]piperidin-1-yl}-N-methylacetamide",99444497.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24872850,DB08091,3-FLUORO-5-MORPHOLIN-4-YL-N-[3-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-5-YL]BENZAMIDE,99444562.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24915552,DB08124,"3-{[(2,2-DIOXIDO-1,3-DIHYDRO-2-BENZOTHIEN-5-YL)AMINO]METHYLENE}-5-(1,3-OXAZOL-5-YL)-1,3-DIHYDRO-2H-INDOL-2-ONE",99444595.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24929786,DB08128,"(1S,4R,9S)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine",99444599.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
24986722,DB08142,"4-{[(2,6-dichlorophenyl)carbonyl]amino}-N-piperidin-4-yl-1H-pyrazole-3-carboxamide",99444613.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25043658,DB08166,"(4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",99444637.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25057892,DB08168,7-AMINO-4-METHYL-CHROMEN-2-ONE,99444639.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25129062,DB08228,"5,8-dimethoxy-1,4-dimethylquinolin-2(1H)-one",99444699.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25157530,DB08253,NAM NAPTHYLAMINOALANINE,99444724.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25328338,DB08447,3-{3-[(DIMETHYLAMINO)METHYL]-1H-INDOL-7-YL}PROPAN-1-OL,99444918.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25584550,DB08631,"N-(4-CHLOROPHENYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",99445102.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25598784,DB08642,"(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine",99445113.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25613018,DB08649,(1S)-1-AMINO-2-(1H-INDOL-3-YL)ETHANOL,99445120.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25627252,DB08653,2-(1H-INDOL-3-YL)ETHANAMINE,99445124.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25669954,DB08672,4-[(3R)-3-{[2-(4-FLUOROPHENYL)-2-OXOETHYL]AMINO}BUTYL]BENZAMIDE,99445143.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25741124,DB08730,3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE,99445201.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25812294,DB08810,Cinitapride,175427098.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
25983102,DB08953,Indalpine,310264918.0,investigational; withdrawn,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26082740,DB08998,Demexiptiline,310264959.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26153910,DB09028,Cytisine,310264982.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26225080,DB09068,Vortioxetine,310265001.0,approved; investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26267782,DB09085,Tetracaine,310265012.0,approved; vet_approved,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26367420,DB09195,Lorpiprazole,310265103.0,approved,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26381654,DB09196,Lubazodone,310265104.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26410122,DB09225,Zotepine,310265131.0,approved; investigational; withdrawn,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26495526,DB09306,Metralindole,310265195.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26709036,DB11457,Rotenone,347827979.0,vet_approved,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26822908,DB11664,Psilocybine,347828033.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26837142,DB11672,Curcumin,347828040.0,approved; experimental; investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26922546,DB11699,Tropisetron,347828064.0,approved; investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
26979482,DB11719,UK-390957,347828082.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27022184,DB11732,Lasmiditan,347828091.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27207226,DB11829,Ruboxistaurin,347828175.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27278396,DB11885,Anlotinib,347828221.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27306864,DB11889,Lanicemine,347828224.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27349566,DB11958,Brivanib,347828283.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27420736,DB12027,Serdemetan,347828342.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27449204,DB12041,Mapracorat,347828352.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27463438,DB12061,Pardoprunox,347828370.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27491906,DB12071,Vabicaserin,347828380.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27520374,DB12110,m-Chlorophenylpiperazine,347828411.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27534608,DB12111,MK-212,347828412.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27648480,DB12177,Eplivanserin,347828464.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27676948,DB12184,Gepirone,347828470.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27733884,DB12226,Terameprocol,347828505.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27748118,DB12229,Cerlapirdine,347828508.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27762352,DB12244,CP-601927,347828522.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27876224,DB12352,Bizelesin,347828606.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27890458,DB12361,Piclozotan,347828614.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
27918926,DB12369,Sotrastaurin,347828620.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28018564,DB12402,Pumosetrag,347828648.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28146670,DB12465,Ketanserin,347828704.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28203606,DB12478,Piribedil,347828716.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28317478,DB12540,Lecozotan,347828766.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28360180,DB12555,Nelotanserin,347828779.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28474052,DB12641,Tedatioxetine,347828849.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28545222,DB12675,PF-04995274,347828879.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28559456,DB12680,Intepirdine,347828884.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28587924,DB12693,Ritanserin,347828894.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28630626,DB12702,Velusetrag,347828900.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28659094,DB12756,TAK-901,347828943.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28687562,DB12798,Relenopride,347828974.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28758732,DB12833,Tandospirone,347828999.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28772966,DB12853,DA-6886,347829012.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28844136,DB12882,Ombrabulin,347829037.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28915306,DB12925,Crolibulin,347829070.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
28958008,DB12945,Dihydralazine,347829088.0,approved; experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
29029178,DB12985,Quisinostat,347829124.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
29071880,DB12998,PF-00217830,347829135.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
29214220,DB13094,Pruvanserin,347829218.0,investigational,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
29385028,DB13520,Metergoline,347829303.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
29456198,DB13876,Brofaromine,347829328.0,experimental,1,1.0,1,0.9999999992743926,1,0.9999927,1,0.9997913582032004,1,5.615190691623322,5-hydroxytryptamine,1
29484666,DB00131,Adenosine phosphate,46507628.0,approved; investigational; nutraceutical,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29488760,DB00171,ATP,46507614.0,investigational; nutraceutical,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29490807,DB00261,Anagrelide,46508863.0,approved,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29507183,DB01649,7-Methyl-Gpppa,46507224.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29513324,DB01673,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine,46507193.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29519465,DB01690,Bis(Adenosine)-5'-Triphosphate,46509170.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29521512,DB01700,AICA ribonucleotide,46508570.0,experimental; investigational,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29523559,DB01713,Udp-Alpha-D-Xylopyranose,46508749.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29527653,DB01753,4-Oxo-Nicotinamide-Adenine Dinucleotide Phosphate,46505149.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29529700,DB01763,7-thionicotinamide-adenine-dinucleotide phosphate,46506464.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29531747,DB01774,Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester,46506026.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29546076,DB01860,Cordycepin Triphosphate,46506331.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29548123,DB01861,Uridine diphosphate glucose,46507150.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29552217,DB01864,5'-Guanosine-Diphosphate-Monothiophosphate,46507592.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29556311,DB01895,Aspartyl-Adenosine-5'-Monophosphate,46508800.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29562452,DB01960,7n-Methyl-8-Hydroguanosine-5'-Diphosphate,46506566.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29564499,DB01961,Cytidine 3'-monophosphate,46508759.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29568593,DB01972,Guanosine-5'-Monophosphate,46504973.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29574734,DB01995,5-Methylcytidine-5'-Monophosphate,46507228.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29580875,DB02030,Alpha-Ribazole-5'-Phosphate,46504584.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29582922,DB02059,Adenosine-5-Diphosphoribose,46508870.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29587016,DB02137,Molybdenum Cofactor,46505896.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29591110,DB02181,2'-Deoxyguanosine-5'-Triphosphate,46506790.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29593157,DB02189,"2',3'-Dideoxyadenosine-5'-Triphosphate",46506011.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29595204,DB02196,Uridine-Diphosphate-N-Acetylgalactosamine,46508676.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29605439,DB02314,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine-D-Glutamate,46505208.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29607486,DB02319,"5,6-Dihydroxy-Nadp",46506343.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29609533,DB02324,5-Iodo-2'-Deoxyuridine-5'-Monophosphate,46504741.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29611580,DB02332,Flavin-N7 Protonated-Adenine Dinucleotide,46507048.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29613627,DB02333,Deoxyuridine-5'-Triphosphate,46504646.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
29615674,DB02338,Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate,46508520.0,experimental,62,1.0,62,0.9999999992743926,62,0.9999927,62,0.9997913582032004,62,5.615190691623322,P2Y,62
